 x,date,title_translate,title,searchCount,rank,words_list,"Coron-Related ( 1 yes, 0 not ) "
192,2020/01/04,Pay talks of migrant workers a dollar a day to eat,讨薪农民工一块钱吃一天,6312978,43,"['讨薪', '农民', '民工', '农民工', '一块', '块钱', '一块钱', '吃', '一天']",
193,2020/01/04,Wu Chun and Calvin Chen sun Jiro photo,吴尊晒与辰亦儒汪东城合照,6293689,44,"['吴尊', '晒', '与', '辰', '亦', '儒', '东城', '汪东城', '合照']",
194,2020/01/04,Andy Liu Hao Ran Wang Baoqiang same field Artist,刘德华王宝强刘昊然同框演唱,6276546,45,"['德华', '刘德华', '王宝强', '刘昊然', '同框', '演唱']",
195,2020/01/04,Zhao Liying Tucao fans fart rainbows,赵丽颖吐槽粉丝彩虹屁,6265958,46,"['赵丽颖', '吐', '槽', '粉丝', '彩虹', '屁']",
196,2020/01/04,Paper folding pigs Taiyizhenren,纸折太乙真人的猪,6263367,47,"['纸折', '太', '乙', '真人', '的', '猪']",
197,2020/01/04,"77-year-old professor of naked tax 82,080,000",77岁教授裸捐8208万,6242020,48,"['77', '岁', '教授', '裸捐', '8208', '万']",
198,2020/01/04,Han Ma Tianyu is held high,张翰被马天宇举高高,6187149,49,"['张翰', '被', '马', '天宇', '举', '高高']",
199,2020/01/04,CBA coach of Jiangsu conflict with the fans a ticket,CBA江苏主帅与球迷冲突罚单,6045240,50,"['CBA', '江苏', '主帅', '与', '球迷', '冲突', '罚单']",
200,2020/01/05,Wu Lei absolutely flat Barcelona,武磊绝平巴萨,10159935,1,"['武磊', '绝平', '巴萨']",
201,2020/01/05,肖战 cappella,肖战 清唱,9935824,2,"['肖战', ' ', '清唱']",
202,2020/01/05,Lisa under the domestic scene,国内镜头下的Lisa,9667682,3,"['国内', '镜头', '下', '的', 'Lisa']",
203,2020/01/05,Dynasty sword finale,剑王朝大结局,9445730,4,"['剑', '王朝', '结局', '大结局']",
204,2020/01/05,Raccoons are expression package scare,浣熊被吓出表情包,9222289,5,"['浣熊', '被', '吓', '出', '表情', '包']",
205,2020/01/05,Lee now exit way,李现 退场方式,8955397,6,"['李现', ' ', '退场', '方式']",
206,2020/01/05,US embassy in Iraq and nearby air base attacked,美驻伊使馆附近及空军基地遭袭,8738118,7,"['美驻', '伊', '使馆', '附近', '及', '空军', '基地', '空军基地', '遭袭']",
207,2020/01/05,Spontaneous combustion Lexus driving,雷克萨斯行驶中发生自燃,8567192,8,"['萨斯', '雷克萨', '雷克萨斯', '行驶', '中', '发生', '自燃']",
208,2020/01/05,2020 Taiyuan first snow,2020太原第一场雪,8486989,9,"['2020', '太原', '第一', '一场', '第一场', '雪']",
209,2020/01/05,Zhou Zhennan champagne spicy chicken out of hand,周震南喝香槟辣出鸡爪手,8385776,10,"['周震南', '喝', '香槟', '辣出', '鸡爪', '手']",
210,2020/01/05,Chen Linong wear a wedding dress,陈立农穿婚纱,8381507,11,"['陈立', '农穿', '婚纱']",
211,2020/01/05,Zhang Yixing straight men's curly hair,张艺兴直男式卷头发,8349011,12,"['张艺兴直', '男式', '卷', '头发']",
212,2020/01/05,Year built Vientiane,新年造万象,8204501,13,"['新年', '造', '万象']",
213,2020/01/05,Jennie double tail,Jennie双马尾,8197693,14,"['Jennie', '双', '马尾']",
214,2020/01/05,Boy cardiac arrest in case of crossing the successful rescue nurse,男孩心脏骤停遇过路护士抢救成功,8093639,15,"['男孩', '心脏', '骤', '停遇', '过路', '护士', '抢救', '成功']",
215,2020/01/05,Shovel angrily smashing illegal parking Aunt response,铁锹怒砸违停车大妈回应,8032117,16,"['铁锹', '怒', '砸', '违', '停车', '大妈', '回应']",
216,2020/01/05,Reba take you to fly along the New Year,热巴带你新年顺到飞起,7983747,17,"['热巴', '带', '你', '新年', '顺到', '飞起']",
217,2020/01/05,Morant copy Harden to God,莫兰特复制哈登神作,7972983,18,"['莫', '兰特', '复制', '哈登', '神作']",
218,2020/01/05,Wu Lei Li Tie to win glory for the Chinese football,李铁 武磊给中国足球争光,7931505,19,"['李铁', ' ', '武磊', '给', '中国', '足球', '争光']",
219,2020/01/05,When the children were with dad,当孩子被爸爸带的时候,7873855,20,"['当', '孩子', '被', '爸爸', '带', '的', '时候']",
220,2020/01/05,Carrefour Knight infighting,乐福骑士内讧,7692854,21,"['乐福', '骑士', '内讧']",
221,2020/01/05,Dong and Wang Hailin Lin Tucao,董又霖吐槽汪海林,7655460,22,"['董又霖', '吐', '槽', '汪', '海林']",
222,2020/01/05,Embassy reminded Chinese citizens in the United States pay attention to safety,使馆提醒在美中国公民注意安全,7504083,23,"['使馆', '提醒', '在', '美', '中国', '公民', '注意', '安全', '注意安全']",
223,2020/01/05,Annie down on one knee to marry Qin Hao,伊能静单膝下跪求婚秦昊,7363257,24,"['伊能静', '单', '膝下', '跪', '求婚', '秦昊']",
224,2020/01/05,Trump said the US military air strikes to stop the war,特朗普称美军空袭为阻止战争,7321953,25,"['特朗普', '称', '美军', '空袭', '为', '阻止', '战争']",
225,2020/01/05,Leadership was urging people to drink alcohol poisoning caused death,遭领导劝酒致酒精中毒死亡,7318432,26,"['遭', '领导', '劝酒', '致', '酒精', '中毒', '酒精中毒', '死亡']",
226,2020/01/05,7 stools call Deng purple chess,7个凳子召唤邓紫棋,7308169,27,"['7', '个', '凳子', '召唤', '邓紫棋']",
227,2020/01/05,Zheng Shuang UN speech vlog,郑爽联合国发言vlog,7277304,28,"['郑爽', '联合', '联合国', '发言', 'vlog']",
228,2020/01/05,Pombo according to Tucao hot rolling,庞博吐槽热依扎,7214832,29,"['庞博吐槽', '热依扎']",
229,2020/01/05,When your mother asks you home for dinner it,当你妈问你回家吃饭吗,7124206,30,"['当', '你', '妈', '问', '你', '回家', '吃饭', '吗']",
230,2020/01/05,Zhengzhou snow,郑州初雪,7118288,31,"['郑州', '初雪']",
231,2020/01/05,Jinfu Jiang Uruguay responded to prosecute ex-girlfriend,蒋劲夫乌拉圭前女友回应起诉,7099570,32,"['蒋劲夫', '乌拉', '乌拉圭', '女友', '前女友', '回应', '起诉']",
232,2020/01/05,Chongqing Bang Bang to carry the goods to carry out a suite,重庆棒棒扛货扛出一套房,7034187,33,"['重庆', '棒棒', '扛', '货', '扛出', '一', '套房']",
233,2020/01/05,Chinatown Holmes 3 Roadshow,唐人街探案3路演,6971244,34,"['唐人', '唐人街', '探案', '3', '路演']",
234,2020/01/05,Wu Lei and his own handshake,吴磊和自己握手,6939095,35,"['吴磊', '和', '自己', '握手']",
235,2020/01/05,Zhao Liying Tucao fans fart rainbows,赵丽颖吐槽粉丝彩虹屁,6874009,36,"['赵丽颖', '吐', '槽', '粉丝', '彩虹', '屁']",
236,2020/01/05,Li Landi cry,李兰迪哭了,6807236,37,"['李兰迪', '哭', '了']",
237,2020/01/05,Deng purple chess comment Luhan,邓紫棋评论鹿晗,6797119,38,"['邓紫棋', '评论', '鹿晗']",
238,2020/01/05,Australia fires,澳洲山火,6758279,39,"['澳洲', '山火']",
239,2020/01/05,Amber recalls Shirley,Amber回忆雪莉,6747685,40,"['Amber', '回忆', '雪莉']",
240,2020/01/05,Air leakage star sanctions passenger information staff,国航处分泄露明星乘客信息员工,6696525,41,"['国航', '处分', '泄露', '明星', '乘客', '信息', '员工']",
241,2020/01/05,In 2020 Blizzard warning,2020年首个暴雪预警,6643739,42,"['2020', '年', '首个', '暴雪', '预警']",
242,2020/01/05,2020 Blizzard warning,2020首个暴雪预警,6527713,43,"['2020', '首个', '暴雪', '预警']",
243,2020/01/05,Adele lost,阿黛尔瘦了,6493222,44,"['阿黛尔', '瘦', '了']",
244,2020/01/05,Zheng Shuang Review,郑爽回眸,6440078,45,"['郑爽', '回眸']",
245,2020/01/05,State influx of foreigners in the eyes of a single product,外国人眼中的国潮单品,6421860,46,"['外国', '国人', '外国人', '眼中', '的', '国潮', '单品']",
246,2020/01/05,Tang Fei sent sixty thousand red envelopes to respond,唐一菲回应发六万红包,6356715,47,"['唐一菲', '回应', '发', '六万', '红包']",
247,2020/01/05,CBA coach of Jiangsu conflict with the fans a ticket,CBA江苏主帅与球迷冲突罚单,6328601,48,"['CBA', '江苏', '主帅', '与', '球迷', '冲突', '罚单']",
248,2020/01/05,Carter leap in four years,卡特飞跃四个年代,6314855,49,"['卡特', '飞跃', '四个', '年代']",
249,2020/01/05,United States more than 70 anti-war demonstrations held in the city,美国70多城举行反战示威活动,6309411,50,"['美国', '70', '多城', '举行', '反战', '示威', '活动']",
250,2020/01/06,Shovel angrily smashing illegal parking Aunt response,铁锹怒砸违停车大妈回应,13048151,1,"['铁锹', '怒', '砸', '违', '停车', '大妈', '回应']",
251,2020/01/06,Zhou Erke love,周二珂恋情,12319158,2,"['周二', '珂', '恋情']",
252,2020/01/06,When Li Jiaqi met Han,当李佳琦遇到韩红,8915988,3,"['当', '李佳琦', '遇到', '韩红']",
253,2020/01/06,7 stools call Deng purple chess,7个凳子召唤邓紫棋,8672299,4,"['7', '个', '凳子', '召唤', '邓紫棋']",
254,2020/01/06,Xiaozhan silver hair styling,肖战 银发造型,8625855,5,"['肖战', ' ', '银发', '造型']",
255,2020/01/06,Jolin Tsai concert liable drunk man downtown market,蔡依林演唱会遭醉酒男子闹场,8588258,6,"['蔡依林', '演唱', '演唱会', '遭', '醉酒', '男子', '闹场']",
256,2020/01/06,Chen Linong wear a wedding dress,陈立农穿婚纱,8435815,7,"['陈立', '农穿', '婚纱']",
257,2020/01/06,Jennie double tail,Jennie双马尾,8229902,8,"['Jennie', '双', '马尾']",
258,2020/01/06,Celina Jade sidelines Han kissing scenes,卢靖姗旁观韩庚拍吻戏,8203500,9,"['卢靖姗', '旁观', '韩庚', '拍', '吻', '戏']",
259,2020/01/06,Major General body was transported back to Iran,伊朗少将遗体被运回国,7990234,10,"['伊朗', '少将', '遗体', '被', '运', '回国']",
260,2020/01/06,Lee now exit way,李现 退场方式,7815413,11,"['李现', ' ', '退场', '方式']",
261,2020/01/06,Xiaozhan Liu Yuning karting,肖战刘宇宁开卡丁车,7666575,12,"['肖战', '刘宇宁开', '卡丁车']",
262,2020/01/06,Deng purple chess deep V dress,邓紫棋 深V礼服,7589501,13,"['邓紫棋', ' ', '深', 'V', '礼服']",
263,2020/01/06,Blue Ying Ying was delayed acting singer,蓝盈莹 被演戏耽误的歌手,7571107,14,"['蓝盈莹', ' ', '被', '演戏', '耽误', '的', '歌手']",
264,2020/01/06,The stage is everywhere,舞台无处不在,7543502,15,"['舞台', '无处', '不在', '无处不在']",
265,2020/01/06,Shake inCity year ending ceremony,抖inCity年度收官盛典,7503705,16,"['抖', 'inCity', '年度', '收官', '盛典']",
266,2020/01/06,Carrefour Knight infighting,乐福骑士内讧,7476943,17,"['乐福', '骑士', '内讧']",
267,2020/01/06,Sean Sun is Batui hair hostess,孙艺洲被女主持拔腿毛,7433743,18,"['孙艺洲', '被', '主持', '女主持', '拔腿', '毛']",
268,2020/01/06,Dear uniformed officer declared,亲爱的戎装官宣,7398531,19,"['亲爱', '的', '戎装', '官宣']",
269,2020/01/06,High-speed rail occasional Xu Zheng,高铁偶遇徐峥,7306507,20,"['高铁', '偶遇', '徐峥']",
270,2020/01/06,Xiaozhan Angela cry,肖战张韶涵呐喊,7301102,21,"['肖战', '张韶涵', '呐喊']",
271,2020/01/06,Lisa under the domestic scene,国内镜头下的Lisa,7263473,22,"['国内', '镜头', '下', '的', 'Lisa']",
272,2020/01/06,National Fire pull Song Competition,全国消防拉歌赛,7216029,23,"['全国', '消防', '拉歌赛']",
273,2020/01/06,Iran announced its withdrawal from the Iranian nuclear deal,伊朗宣布退出伊核协议,7107642,24,"['伊朗', '宣布', '退出', '伊核', '协议']",
274,2020/01/06,Zheng Shuang Review,郑爽回眸,7084746,25,"['郑爽', '回眸']",
275,2020/01/06,When foreigners encounter foreigners in China,当外国人在中国遇到外国人,6768632,26,"['当', '外国', '国人', '外国人', '在', '中国', '遇到', '外国', '国人', '外国人']",
276,2020/01/06,Trump US troops will not leave Iraq,特朗普 美军不会离开伊拉克,6714648,27,"['特朗普', ' ', '美军', '不会', '离开', '伊拉', '拉克', '伊拉克']",
277,2020/01/06,Kan Kiyoko fancy exaggerated John,阚清子花式夸张翰,6689250,28,"['阚清子', '花式', '夸张', '翰']",
278,2020/01/06,Mother was caught stealing clothes shopkeeper pro arm for mercy,大妈偷衣服被抓亲店主手臂求饶,6657016,29,"['大妈', '偷', '衣服', '被', '抓亲', '店主', '手臂', '求饶']",
279,2020/01/06,Armed group wedding on New Year sprinkle sugar,武警集体婚礼新年伊始就撒糖,6582149,30,"['武警', '集体', '婚礼', '集体婚礼', '新年', '伊始', '新年伊始', '就', '撒糖']",
280,2020/01/06,权志 Dragon Nana Komatsu,权志龙 小松菜奈,6569314,31,"['权志龙', ' ', '小松', '菜奈']",
281,2020/01/06,White little sister to save myself legend,救人白衣小姐姐自己也是传奇,6539207,32,"['救人', '白衣', '小姐', '姐姐', '小姐姐', '自己', '也', '是', '传奇']",
282,2020/01/06,Golden Globe,金球奖,6535088,33,"['金球', '金球奖']",
283,2020/01/06,Aunt should aid Chaoyang garbage,朝阳大妈应援垃圾分类,6446778,34,"['朝阳', '大妈', '应援', '垃圾', '分类']",
284,2020/01/06,"Wu called the Wendy Zhang Lei, let Shige",吴磊让张子枫叫师哥,6370178,35,"['吴磊', '让', '张子枫', '叫', '师哥']",
285,2020/01/06,Disney's version of the red on Long Sa,迪士尼版火红的萨日朗,6368562,36,"['迪士尼', '版', '火红', '的', '萨日朗']",
286,2020/01/06,Ma is the principal of the school CEO,马云 校长是学校里的CEO,6299562,37,"['马云', ' ', '校长', '是', '学校', '里', '的', 'CEO']",
287,2020/01/06,Wang Han has lost son Mu Mu,汪涵曾弄丢儿子小沐沐,6233069,38,"['汪涵', '曾', '弄', '丢', '儿子', '小', '沐', '沐']",
288,2020/01/06,Wuhan rule out pneumonia of unknown causes SARS pathogen,武汉不明原因肺炎排除SARS病原,6184980,39,"['武汉', '不明', '原因', '肺炎', '排除', 'SARS', '病原']",
289,2020/01/06,Zhou Zhennan wearing glasses eyelid,周震南戴双眼皮眼镜,6159570,40,"['周震南', '戴', '双眼', '眼皮', '双眼皮', '眼镜']",
290,2020/01/06,Australia fires,澳洲山火,6088778,41,"['澳洲', '山火']",
291,2020/01/06,Lin Yun children Chinese Intermediate examination,林允儿汉语中级考试合格,6073243,42,"['林允儿', '汉语', '中级', '考试', '合格', '考试合格']",
292,2020/01/06,Zhejiang Jinhua fire four firefighters were pressed,浙江金华火灾4名消防员被压,6042127,43,"['浙江', '金华', '火灾', '4', '名', '消防', '消防员', '被', '压']",
293,2020/01/06,Forbidden City 600 birthday of the first snow,故宫600岁生日的第一场雪,5946014,44,"['故宫', '600', '岁', '生日', '的', '第一', '一场', '第一场', '雪']",
294,2020/01/06,Qindie snowball fight with the kids happy,亲爹陪孩子打雪仗的快乐,5939215,45,"['亲爹', '陪', '孩子', '雪仗', '打雪仗', '的', '快乐']",
295,2020/01/06,Spontaneous combustion Lexus driving,雷克萨斯行驶中发生自燃,5933951,46,"['萨斯', '雷克萨', '雷克萨斯', '行驶', '中', '发生', '自燃']",
296,2020/01/06,United States more than 70 anti-war demonstrations held in the city,美国70多城举行反战示威活动,5917499,47,"['美国', '70', '多城', '举行', '反战', '示威', '活动']",
297,2020/01/06,Hacken Lee Zhou deep immortal chorus,李克勤周深神仙合唱,5910896,48,"['李克勤', '周深', '神仙', '合唱']",
298,2020/01/06,Lakers single-game 20 shots,湖人单场20次封盖,5860473,49,"['湖人', '单场', '20', '次', '封盖']",
299,2020/01/06,Snow outpost transfer,风雪中的岗哨交接,5788393,50,"['风雪', '中', '的', '岗哨', '交接']",
300,2020/01/07,Jilin policewoman Ju Zi passed away in his sleep,吉林女警鞠梓睡梦中离世,18809270,1,"['吉林', '女警', '鞠梓', '睡梦', '睡梦中', '离世']",
301,2020/01/07,Zhou Erke love,周二珂恋情,13475791,2,"['周二', '珂', '恋情']",
302,2020/01/07,Bing Gege's Shoe marching more handsome,兵哥哥的擦鞋齐步走有多帅,12910216,3,"['兵哥', '哥哥', '兵哥哥', '的', '擦鞋', '齐步', '齐步走', '有多帅']",
303,2020/01/07,Guangzhou subsidence lost contact with a person found,广州地陷一名失联人员已找到,10386934,4,"['广州', '地', '陷', '一名', '失联', '人员', '已', '找到']",
304,2020/01/07,Xiao Zhan Wang Kai Zhang Ruoyun asleep,肖战王凯张若昀睡着了,10101963,5,"['肖战', '王凯', '张若昀', '睡着', '了']",
305,2020/01/07,Australian firefighters rebuked Prime Minister,澳大利亚消防员怒斥总理,10082929,6,"['大利', '利亚', '澳大利', '澳大利亚', '消防', '消防员', '怒斥', '总理']",
306,2020/01/07,White little sister to save myself legend,救人白衣小姐姐自己也是传奇,10075983,7,"['救人', '白衣', '小姐', '姐姐', '小姐姐', '自己', '也', '是', '传奇']",
